gender,weapon,team_a_id,team_b_id,fencer_a_name,score_a,fencer_b_name,score_b,winner,order,ncaa_status,fencer_a_id,fencer_b_id,id,match_id,index,meet_id,tie,wrong university error A,wrong university error B
men,saber,ohiostate,incarnateword,Kelly Liu,5,Spencer Dillree,2,,4,TRUE,165,450,b265mm10western-invitational-24-25,m10western-invitational-24-25,265,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Samuel Rightler,1,Matt Maguire,5,,5,TRUE,174,454,b266mm10western-invitational-24-25,m10western-invitational-24-25,266,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Hank Bauer,5,Brendan Barber,1,,6,TRUE,142,447,b267mm10western-invitational-24-25,m10western-invitational-24-25,267,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Kelly Liu,5,Matt Maguire,4,,7,TRUE,165,454,b268mm10western-invitational-24-25,m10western-invitational-24-25,268,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Hank Bauer,5,Spencer Dillree,1,,8,TRUE,142,450,b269mm10western-invitational-24-25,m10western-invitational-24-25,269,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Samuel Rightler,3,Brendan Barber,5,,9,TRUE,174,447,b270mm10western-invitational-24-25,m10western-invitational-24-25,270,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Nicholas Zhang,5,Benjamin Kim,3,,1,TRUE,412,462,b271mm11western-invitational-24-25,m11western-invitational-24-25,271,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Owen Jin,0,Sunny Sharma,5,,2,TRUE,400,471,b272mm11western-invitational-24-25,m11western-invitational-24-25,272,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Alexander Tafur,4,Dayus Gohel,5,,3,TRUE,410,461,b273mm11western-invitational-24-25,m11western-invitational-24-25,273,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Owen Jin,5,Benjamin Kim,2,,4,TRUE,400,462,b274mm11western-invitational-24-25,m11western-invitational-24-25,274,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Nicholas Zhang,5,Dayus Gohel,3,,5,TRUE,412,461,b275mm11western-invitational-24-25,m11western-invitational-24-25,275,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Alexander Tafur,5,Sunny Sharma,3,,6,TRUE,410,471,b276mm11western-invitational-24-25,m11western-invitational-24-25,276,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Owen Jin,4,Dayus Gohel,5,,7,TRUE,400,461,b277mm11western-invitational-24-25,m11western-invitational-24-25,277,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Alexander Tafur,4,Benjamin Kim,5,,8,TRUE,410,462,b278mm11western-invitational-24-25,m11western-invitational-24-25,278,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,harvard,ucsd,Nicholas Zhang,5,Sunny Sharma,3,,9,TRUE,412,471,b279mm11western-invitational-24-25,m11western-invitational-24-25,279,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,Justin Liu,3,Scott Lao,5,,1,TRUE,405,465,b280mm11western-invitational-24-25,m11western-invitational-24-25,280,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,Jeremy Lim,0,Brandon Kim,5,,2,TRUE,403,463,b281mm11western-invitational-24-25,m11western-invitational-24-25,281,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,James Chen,5,Henry Liang,0,,3,TRUE,395,467,b282mm11western-invitational-24-25,m11western-invitational-24-25,282,western-invitational-24-25,FALSE,,CORRECT
men,foil,harvard,ucsd,Jeremy Lim,0,Scott Lao,5,,4,TRUE,403,465,b283mm11western-invitational-24-25,m11western-invitational-24-25,283,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,Justin Liu,2,Henry Liang,5,,5,TRUE,405,467,b284mm11western-invitational-24-25,m11western-invitational-24-25,284,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,James Chen,5,Brandon Kim,2,,6,TRUE,395,463,b285mm11western-invitational-24-25,m11western-invitational-24-25,285,western-invitational-24-25,FALSE,,CORRECT
men,foil,harvard,ucsd,Jeremy Lim,0,Henry Liang,5,,7,TRUE,403,467,b286mm11western-invitational-24-25,m11western-invitational-24-25,286,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,harvard,ucsd,James Chen,5,Scott Lao,0,,8,TRUE,395,465,b287mm11western-invitational-24-25,m11western-invitational-24-25,287,western-invitational-24-25,FALSE,,CORRECT
men,foil,harvard,ucsd,Justin Liu,3,Brandon Kim,5,,9,TRUE,405,463,b288mm11western-invitational-24-25,m11western-invitational-24-25,288,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Prash Subbiah,4,Daniel Noble,5,,1,TRUE,409,468,b289mm11western-invitational-24-25,m11western-invitational-24-25,289,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Connor Liang,5,Hananiah So,2,,2,TRUE,402,472,b290mm11western-invitational-24-25,m11western-invitational-24-25,290,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Colin Heathcock,5,Sam Zubatiy,1,,3,TRUE,399,477,b291mm11western-invitational-24-25,m11western-invitational-24-25,291,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Prash Subbiah,2,Hananiah So,5,,4,TRUE,409,472,b292mm11western-invitational-24-25,m11western-invitational-24-25,292,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Colin Heathcock,5,Daniel Noble,1,,5,TRUE,399,468,b293mm11western-invitational-24-25,m11western-invitational-24-25,293,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Connor Liang,2,Arnav Raja,5,,6,TRUE,402,469,b294mm11western-invitational-24-25,m11western-invitational-24-25,294,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Colin Heathcock,5,Hananiah So,0,,7,TRUE,399,472,b295mm11western-invitational-24-25,m11western-invitational-24-25,295,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Prash Subbiah,5,Arnav Raja,3,,8,TRUE,409,469,b296mm11western-invitational-24-25,m11western-invitational-24-25,296,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,harvard,ucsd,Andrew Deng,5,Daniel Noble,4,,9,TRUE,396,468,b297mm11western-invitational-24-25,m11western-invitational-24-25,297,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Davis Dore,4,Benjamin Shih,5,,1,TRUE,451,562,b298mm12western-invitational-24-25,m12western-invitational-24-25,298,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Manny Sanchez,2,Sanjay Kasi,5,,2,TRUE,456,559,b299mm12western-invitational-24-25,m12western-invitational-24-25,299,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Nolan Chez,1,Renzo Fukuda,5,,3,TRUE,449,555,b300mm12western-invitational-24-25,m12western-invitational-24-25,300,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Manny Sanchez,1,Benjamin Shih,5,,4,TRUE,456,562,b301mm12western-invitational-24-25,m12western-invitational-24-25,301,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Davis Dore,1,Renzo Fukuda,5,,5,TRUE,451,555,b302mm12western-invitational-24-25,m12western-invitational-24-25,302,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Nolan Chez,1,Sanjay Kasi,5,,6,TRUE,449,559,b303mm12western-invitational-24-25,m12western-invitational-24-25,303,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Manny Sanchez,2,Renzo Fukuda,5,,7,TRUE,456,555,b304mm12western-invitational-24-25,m12western-invitational-24-25,304,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Nolan Chez,4,Benjamin Shih,5,,8,TRUE,449,562,b305mm12western-invitational-24-25,m12western-invitational-24-25,305,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,stanford,Davis Dore,2,Sanjay Kasi,5,,9,TRUE,451,559,b306mm12western-invitational-24-25,m12western-invitational-24-25,306,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Dominic Zubeck,2,Orion Singha,5,,1,TRUE,459,563,b307mm12western-invitational-24-25,m12western-invitational-24-25,307,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Sylvain (Zeph) Yang,2,Kai Rayle,5,,2,TRUE,458,561,b308mm12western-invitational-24-25,m12western-invitational-24-25,308,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Bryce Thayer,5,Alexander Jeon,3,,3,TRUE,457,557,b309mm12western-invitational-24-25,m12western-invitational-24-25,309,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Sylvain (Zeph) Yang,4,Orion Singha,5,,4,TRUE,458,563,b310mm12western-invitational-24-25,m12western-invitational-24-25,310,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Dominic Zubeck,0,Alexander Jeon,5,,5,TRUE,459,557,b311mm12western-invitational-24-25,m12western-invitational-24-25,311,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Bryce Thayer,2,Kai Rayle,5,,6,TRUE,457,561,b312mm12western-invitational-24-25,m12western-invitational-24-25,312,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Sylvain (Zeph) Yang,5,Alexander Jeon,2,,7,TRUE,458,557,b313mm12western-invitational-24-25,m12western-invitational-24-25,313,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Bryce Thayer,3,Orion Singha,5,,8,TRUE,457,563,b314mm12western-invitational-24-25,m12western-invitational-24-25,314,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,stanford,Dominic Zubeck,3,Kai Rayle,5,,9,TRUE,459,561,b315mm12western-invitational-24-25,m12western-invitational-24-25,315,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Spencer Dillree,3,Jared Hammerstrom,5,,1,TRUE,450,556,b316mm12western-invitational-24-25,m12western-invitational-24-25,316,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Brendan Barber,1,Donghwan Park,5,,2,TRUE,447,560,b317mm12western-invitational-24-25,m12western-invitational-24-25,317,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Christian Dudnick,3,Jeanette Han,5,,3,TRUE,452,525,b318mm12western-invitational-24-25,m12western-invitational-24-25,318,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Brendan Barber,3,Donghwan Park,5,,4,TRUE,447,560,b319mm12western-invitational-24-25,m12western-invitational-24-25,319,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Spencer Dillree,2,Jared Hammerstrom,5,,5,TRUE,450,556,b320mm12western-invitational-24-25,m12western-invitational-24-25,320,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Christian Dudnick,5,Jeanette Han,4,,6,TRUE,452,525,b321mm12western-invitational-24-25,m12western-invitational-24-25,321,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Brendan Barber,2,Donghwan Park,5,,7,TRUE,447,560,b322mm12western-invitational-24-25,m12western-invitational-24-25,322,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Christian Dudnick,4,Jeanette Han,5,,8,TRUE,452,525,b323mm12western-invitational-24-25,m12western-invitational-24-25,323,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,stanford,Spencer Dillree,1,Jared Hammerstrom,5,,9,TRUE,450,556,b324mm12western-invitational-24-25,m12western-invitational-24-25,324,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Justin Vogler,5,James Chen,3,,1,TRUE,180,395,b325mm13western-invitational-24-25,m13western-invitational-24-25,325,western-invitational-24-25,FALSE,CORRECT,
men,foil,ohiostate,harvard,Solin Li,5,Justin Liu,2,,2,TRUE,164,405,b326mm13western-invitational-24-25,m13western-invitational-24-25,326,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Ilya Ayupov,5,Jeremy Lim,1,,3,TRUE,141,403,b327mm13western-invitational-24-25,m13western-invitational-24-25,327,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Solin Li,5,James Chen,3,,4,TRUE,164,395,b328mm13western-invitational-24-25,m13western-invitational-24-25,328,western-invitational-24-25,FALSE,CORRECT,
men,foil,ohiostate,harvard,Justin Vogler,5,Jeremy Lim,2,,5,TRUE,180,403,b329mm13western-invitational-24-25,m13western-invitational-24-25,329,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Ilya Ayupov,5,Justin Liu,3,,6,TRUE,141,405,b330mm13western-invitational-24-25,m13western-invitational-24-25,330,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Solin Li,5,Jeremy Lim,0,,7,TRUE,164,403,b331mm13western-invitational-24-25,m13western-invitational-24-25,331,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,harvard,Isaac Ariza,2,James Chen,5,,8,TRUE,139,395,b332mm13western-invitational-24-25,m13western-invitational-24-25,332,western-invitational-24-25,FALSE,CORRECT,
men,foil,ohiostate,harvard,Mitchell Huth,4,Justin Liu,5,,9,TRUE,157,405,b333mm13western-invitational-24-25,m13western-invitational-24-25,333,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Gabriel Feinberg,5,Anthony Malysz,3,,1,TRUE,149,407,b334mm13western-invitational-24-25,m13western-invitational-24-25,334,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Viktor Kulcsar,4,Nicholas Zhang,5,,2,TRUE,159,412,b335mm13western-invitational-24-25,m13western-invitational-24-25,335,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Miles Weiss,5,Alexander Tafur,2,,3,TRUE,181,410,b336mm13western-invitational-24-25,m13western-invitational-24-25,336,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Viktor Kulcsar,5,Anthony Malysz,3,,4,TRUE,159,407,b337mm13western-invitational-24-25,m13western-invitational-24-25,337,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Gabriel Feinberg,5,Alexander Tafur,2,,5,TRUE,149,410,b338mm13western-invitational-24-25,m13western-invitational-24-25,338,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Miles Weiss,0,Nicholas Zhang,5,,6,TRUE,181,412,b339mm13western-invitational-24-25,m13western-invitational-24-25,339,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Viktor Kulcsar,5,Gabriel Evers,0,,7,TRUE,159,397,b340mm13western-invitational-24-25,m13western-invitational-24-25,340,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Miles Weiss,5,Owen Jin,1,,8,TRUE,181,400,b341mm13western-invitational-24-25,m13western-invitational-24-25,341,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,harvard,Gabriel Feinberg,5,Nicholas Zhang,3,,9,TRUE,149,412,b342mm13western-invitational-24-25,m13western-invitational-24-25,342,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Eddie Maklin,1,Prash Subbiah,5,,1,TRUE,166,409,b343mm13western-invitational-24-25,m13western-invitational-24-25,343,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Nolan Williams,5,Connor Liang,4,,2,TRUE,185,402,b344mm13western-invitational-24-25,m13western-invitational-24-25,344,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Avin Rai,2,Colin Heathcock,5,,3,TRUE,173,399,b345mm13western-invitational-24-25,m13western-invitational-24-25,345,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Eddie Maklin,5,Connor Liang,4,,4,TRUE,166,402,b346mm13western-invitational-24-25,m13western-invitational-24-25,346,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Avin Rai,5,Prash Subbiah,3,,5,TRUE,173,409,b347mm13western-invitational-24-25,m13western-invitational-24-25,347,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Nolan Williams,5,Colin Heathcock,4,,6,TRUE,185,399,b348mm13western-invitational-24-25,m13western-invitational-24-25,348,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Avin Rai,5,Connor Liang,3,,7,TRUE,173,402,b349mm13western-invitational-24-25,m13western-invitational-24-25,349,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Eddie Maklin,2,Colin Heathcock,5,,8,TRUE,166,399,b350mm13western-invitational-24-25,m13western-invitational-24-25,350,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,harvard,Nolan Williams,5,Prash Subbiah,0,,9,TRUE,185,409,b351mm13western-invitational-24-25,m13western-invitational-24-25,351,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Scott Lao,5,Raphael Li,3,,1,TRUE,465,586,b352mm14western-invitational-24-25,m14western-invitational-24-25,352,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Henry Liang,5,Vlad Lovin,3,,2,TRUE,467,587,b353mm14western-invitational-24-25,m14western-invitational-24-25,353,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Jacob Levy,5,Jack Griffith,3,,3,TRUE,466,583,b354mm14western-invitational-24-25,m14western-invitational-24-25,354,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Henry Liang,2,Raphael Li,5,,4,TRUE,467,586,b355mm14western-invitational-24-25,m14western-invitational-24-25,355,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Scott Lao,2,Jack Griffith,5,,5,TRUE,465,583,b356mm14western-invitational-24-25,m14western-invitational-24-25,356,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Jacob Levy,5,Vlad Lovin,1,,6,TRUE,466,587,b357mm14western-invitational-24-25,m14western-invitational-24-25,357,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Brandon Kim,5,Jack Griffith,3,,7,TRUE,463,583,b358mm14western-invitational-24-25,m14western-invitational-24-25,358,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Jacob Levy,3,Raphael Li,5,,8,TRUE,466,586,b359mm14western-invitational-24-25,m14western-invitational-24-25,359,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,airforce,Scott Lao,5,Vlad Lovin,3,,9,TRUE,465,587,b360mm14western-invitational-24-25,m14western-invitational-24-25,360,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Sunny Sharma,5,Shwan Lee,1,,1,TRUE,471,585,b361mm14western-invitational-24-25,m14western-invitational-24-25,361,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Daniel Wong,5,Omar Emara,3,,2,TRUE,474,581,b362mm14western-invitational-24-25,m14western-invitational-24-25,362,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Benjamin Kim,5,Siddhant Padhye,2,,3,TRUE,462,589,b363mm14western-invitational-24-25,m14western-invitational-24-25,363,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Daniel Wong,3,Shwan Lee,5,,4,TRUE,474,585,b364mm14western-invitational-24-25,m14western-invitational-24-25,364,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Sunny Sharma,5,Siddhant Padhye,3,,5,TRUE,471,589,b365mm14western-invitational-24-25,m14western-invitational-24-25,365,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Benjamin Kim,5,Omar Emara,4,,6,TRUE,462,581,b366mm14western-invitational-24-25,m14western-invitational-24-25,366,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Daniel Wong,5,Siddhant Padhye,2,,7,TRUE,474,589,b367mm14western-invitational-24-25,m14western-invitational-24-25,367,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Benjamin Kim,4,Shwan Lee,5,,8,TRUE,462,585,b368mm14western-invitational-24-25,m14western-invitational-24-25,368,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,airforce,Sunny Sharma,3,Omar Emara,5,,9,TRUE,471,581,b369mm14western-invitational-24-25,m14western-invitational-24-25,369,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Daniel Noble,3,Jackson Houtz,5,,1,TRUE,468,584,b370mm14western-invitational-24-25,m14western-invitational-24-25,370,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Hananiah So,5,Stylianos Tasikas,1,,2,TRUE,472,590,b371mm14western-invitational-24-25,m14western-invitational-24-25,371,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Arnav Raja,5,Mack Luebbe,2,,3,TRUE,469,588,b372mm14western-invitational-24-25,m14western-invitational-24-25,372,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Hananiah So,5,Jackson Houtz,1,,4,TRUE,472,584,b373mm14western-invitational-24-25,m14western-invitational-24-25,373,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Daniel Noble,3,Mack Luebbe,5,,5,TRUE,468,588,b374mm14western-invitational-24-25,m14western-invitational-24-25,374,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Arnav Raja,3,Stylianos Tasikas,5,,6,TRUE,469,590,b375mm14western-invitational-24-25,m14western-invitational-24-25,375,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Hananiah So,3,Mack Luebbe,5,,7,TRUE,472,588,b376mm14western-invitational-24-25,m14western-invitational-24-25,376,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Sam Zubatiy,2,Jackson Houtz,5,,8,TRUE,477,584,b377mm14western-invitational-24-25,m14western-invitational-24-25,377,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,airforce,Daniel Noble,3,Stylianos Tasikas,5,,9,TRUE,468,590,b378mm14western-invitational-24-25,m14western-invitational-24-25,378,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jack Sullivan,5,Nolan Chez,2,,1,TRUE,514,449,b379mm15western-invitational-24-25,m15western-invitational-24-25,379,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jacob Anderson,1,Davis Dore,5,,2,TRUE,497,451,b380mm15western-invitational-24-25,m15western-invitational-24-25,380,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Alex Fortune,2,Luke McKinley,2,a,3,TRUE,503,455,b381mm15western-invitational-24-25,m15western-invitational-24-25,381,western-invitational-24-25,TRUE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jacob Anderson,0,Nolan Chez,5,,4,TRUE,497,449,b382mm15western-invitational-24-25,m15western-invitational-24-25,382,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jack Sullivan,3,Daniel Jittan,3,a,5,TRUE,514,453,b383mm15western-invitational-24-25,m15western-invitational-24-25,383,western-invitational-24-25,TRUE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Alex Fortune,2,Davis Dore,5,,6,TRUE,503,451,b384mm15western-invitational-24-25,m15western-invitational-24-25,384,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jacob Anderson,3,Daniel Jittan,5,,7,TRUE,497,453,b385mm15western-invitational-24-25,m15western-invitational-24-25,385,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Alex Fortune,5,Manny Sanchez,2,,8,TRUE,503,456,b386mm15western-invitational-24-25,m15western-invitational-24-25,386,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,brandeis,incarnateword,Jack Sullivan,5,Davis Dore,0,,9,TRUE,514,451,b387mm15western-invitational-24-25,m15western-invitational-24-25,387,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Mark Shamis,4,Bryce Thayer,5,,1,TRUE,512,457,b388mm15western-invitational-24-25,m15western-invitational-24-25,388,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Jeffrey Longstreet,5,Dominic Zubeck,2,,2,TRUE,507,459,b389mm15western-invitational-24-25,m15western-invitational-24-25,389,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Hunter Yu,5,Jayden Breton,3,,3,TRUE,521,448,b390mm15western-invitational-24-25,m15western-invitational-24-25,390,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Jeffrey Longstreet,5,Bryce Thayer,1,,4,TRUE,507,457,b391mm15western-invitational-24-25,m15western-invitational-24-25,391,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Mark Shamis,3,Jayden Breton,5,,5,TRUE,512,448,b392mm15western-invitational-24-25,m15western-invitational-24-25,392,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Hunter Yu,5,Dominic Zubeck,3,,6,TRUE,521,459,b393mm15western-invitational-24-25,m15western-invitational-24-25,393,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Jeffrey Longstreet,5,Sylvain (Zeph) Yang,4,,7,TRUE,507,458,b394mm15western-invitational-24-25,m15western-invitational-24-25,394,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Hunter Yu,5,Bryce Thayer,3,,8,TRUE,521,457,b395mm15western-invitational-24-25,m15western-invitational-24-25,395,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,brandeis,incarnateword,Mark Shamis,5,Dominic Zubeck,1,,9,TRUE,512,459,b396mm15western-invitational-24-25,m15western-invitational-24-25,396,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,brandeis,incarnateword,Tony Escueta,5,Christian Dudnick,1,,1,TRUE,502,452,b397mm15western-invitational-24-25,m15western-invitational-24-25,397,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,brandeis,incarnateword,Alex Piwowar,5,Spencer Dillree,4,,2,TRUE,508,450,b398mm15western-invitational-24-25,m15western-invitational-24-25,398,western-invitational-24-25,FALSE,CORRECT,CORRECT
